time_value	hz	ex	ey	
93.8194	53694.1	0	-5022.61	
94.1081	31341.4	0	4055.15	
94.3968	5359.53	0	12971.7	
94.6854	-23277.8	0	21400.1	
94.9741	-53249.5	0	29011.6	
95.2628	-83205.9	0	35461.4	
95.5515	-111789	0	40473	
95.8401	-137463	0	43867.5	
96.1288	-158730	0	45523.7	
96.4175	-174380	0	45384.4	
96.7062	-183370	0	43475.2	
96.9948	-184844	0	39883	
97.2835	-178348	0	34765.8	
97.5722	-163770	0	28377.1	
97.8609	-141202	0	21025.9	
98.1495	-111153	0	13037.4	
98.4382	-74648.2	0	4776.24	
98.7269	-33019.7	0	-3352.9	
99.0156	12087.8	0	-10956.8	
99.3042	58599.3	0	-17677.9	
99.5929	104231	0	-23190.6	
99.8816	146745	0	-27217.4	
100.17	183925	0	-29549.1	
100.459	213666	0	-30057.8	
100.748	234256	0	-28722.8	
101.036	244445	0	-25635.8	
101.325	243422	0	-20970.8	
101.614	230961	0	-14969.6	
101.902	207476	0	-7960.13	
102.191	173849	0	-355.761	
102.48	131417	0	7379.92	
102.768	82090.9	0	14780.8	
103.057	28220.4	0	21416.2	
103.346	-27652.5	0	26905	
103.634	-82858.4	0	30910.6	
103.923	-134673	0	33159.9	
104.212	-180501	0	33497.7	
104.5	-217958	0	31926.3	
104.789	-244924	0	28583.5	
105.078	-259777	0	23696.3	
105.366	-261579	0	17571.5	
105.655	-250017	0	10610.5	
105.944	-225404	0	3295.42	
106.232	-188838	0	-3856.16	
106.521	-142198	0	-10345.4	
106.81	-87992.5	0	-15747.2	
107.098	-29241.2	0	-19733	
107.387	30699.9	0	-22049	
107.676	88445.7	0	-22524.6	
107.965	140741	0	-21143.7	
108.253	184530	0	-18068.5	
108.542	217233	0	-13575.4	
108.831	237032	0	-8010.52	
109.119	242880	0	-1791.54	
109.408	234494	0	4618.65	
109.697	212474	0	10742.6	
109.985	178269	0	16104.7	
110.274	134043	0	20300.3	
110.563	82647.8	0	23071.6	
110.851	27461.7	0	24274.6	
111.14	-28002.4	0	23831.8	
111.429	-80286.7	0	21785.4	
111.717	-126027	0	18340.1	
112.006	-162245	0	13814.3	
112.295	-186697	0	8593.65	
112.583	-197939	0	3103.71	
112.872	-195410	0	-2244.1	
113.161	-179577	0	-7065.05	
113.449	-151829	0	-10975.6	
113.738	-114314	0	-13652	
114.027	-69970.5	0	-14927.1	
114.315	-22352.3	0	-14778.6	
114.604	24889.9	0	-13267.9	
114.893	68312.4	0	-10536.7	
115.181	104769	0	-6817.2	
115.47	131691	0	-2428.17	
115.759	147348	0	2228.77	
116.047	150871	0	6726.74	
116.336	142359	0	10708.2	
116.625	122978	0	13898.2	
116.913	94687	0	16059	
117.202	59923.4	0	17004.6	
117.491	21600.7	0	16655.8	
117.779	-17019	0	15069.8	
118.068	-52735.2	0	12441.1	
118.357	-82696.3	0	9051.04	
118.645	-104573	0	5190.82	
118.934	-116811	0	1160.32	
119.223	-118706	0	-2687.47	
119.512	-110296	0	-5982.64	
119.8	-92435.2	0	-8423.81	
120.089	-66894.2	0	-9817.8	
120.378	-36123.9	0	-10091.2	
120.666	-2908.03	0	-9275.32	
120.955	29828.7	0	-7454.02	
121.244	59230.1	0	-4770.52	
121.532	82755.3	0	-1494.6	
121.821	98344.8	0	2005.92	
122.11	104637	0	5377.41	
122.398	101221	0	8320.66	
122.687	88656.7	0	10582.5	
122.976	68280.6	0	11975.8	
123.264	42063.3	0	12378	
123.553	12473	0	11733	
123.842	-17724.6	0	10121.6	
124.13	-45702.8	0	7775.59	
124.419	-68883	0	4968.9	
124.708	-85248.7	0	1962.04	
124.996	-93479.3	0	-958.43	
125.285	-92972.1	0	-3495.8	
125.574	-83900.3	0	-5398.71	
125.862	-67218.5	0	-6474.23	
126.151	-44579.8	0	-6627.36	
126.44	-18230.7	0	-5908.13	
126.728	9236.18	0	-4451.14	
127.017	35246.6	0	-2407.07	
127.306	57441.1	0	14.251	
127.594	73768.1	0	2525.15	
127.883	82730.4	0	4839.06	
128.172	83594.6	0	6715.53	
128.46	76386	0	7965.09	
128.749	61902.5	0	8490.54	
129.038	41705.9	0	8288.39	
129.326	17860.1	0	7396.42	
129.615	-7319.65	0	5912.6	
129.904	-31321.8	0	4038.34	
130.192	-51680.6	0	2020.08	
130.481	-66396.4	0	78.7617	
130.77	-74090.2	0	-1584.65	
131.059	-74038.5	0	-2799.85	
131.347	-66367.6	0	-3465.08	
131.636	-52056	0	-3535.54	
131.925	-32668.4	0	-3017.97	
132.213	-10257.4	0	-2008.2	
132.502	12715.6	0	-670.928	
132.791	33794.9	0	827.435	
133.079	50876.1	0	2323.6	
133.368	62241.1	0	3643.18	
133.657	66739.6	0	4640.68	
133.945	64067.9	0	5226.29	
134.234	54688	0	5354.95	
134.523	39659.1	0	5039.18	
