time_value	hz	ex	ey	
7.625	633661	0.000145796	-231694	
7.65	636967	0.000116286	-361563	
7.675	630645	8.05278e-05	-487946	
7.7	614487	3.83183e-05	-608787	
7.725	588438	-1.03747e-05	-722078	
7.75	552599	-6.53271e-05	-825894	
7.775	507230	-0.000126049	-918426	
7.8	452750	-0.000191846	-998017	
7.825	389740	-0.00026191	-1.06319e+06	
7.85	318930	-0.000335367	-1.11267e+06	
7.875	241200	-0.000411246	-1.14543e+06	
7.9	157563	-0.000488388	-1.16068e+06	
7.925	69158.2	-0.000565358	-1.15792e+06	
7.95	-22768	-0.000640433	-1.13693e+06	
7.975	-116877	-0.000711677	-1.0978e+06	
8	-211758	-0.000777058	-1.0409e+06	
8.025	-305950	-0.000834536	-966914	
8.05	-397961	-0.000882081	-876817	
8.075	-486293	-0.000917632	-771870	
8.1	-569469	-0.000939051	-653599	
8.125	-646053	-0.000944127	-523778	
8.15	-714677	-0.000930662	-384401	
8.175	-774063	-0.000896623	-237653	
8.2	-823050	-0.000840277	-85877.1	
8.225	-860611	-0.000760262	68463.8	
8.25	-885877	-0.000655569	222826	
8.275	-898151	-0.000525517	374626	
8.3	-896928	-0.000369768	521287	
8.325	-881906	-0.000188424	660276	
8.35	-852994	1.78464e-05	789157	
8.375	-810324	0.000247699	905626	
8.4	-754245	0.000499068	1.00756e+06	
8.425	-685334	0.000769185	1.09303e+06	
8.45	-604382	0.00105464	1.1604e+06	
8.475	-512392	0.00135143	1.20829e+06	
8.5	-410566	0.00165496	1.23563e+06	
8.525	-300289	0.00195994	1.2417e+06	
8.55	-183111	0.0022604	1.22612e+06	
8.575	-60728.4	0.00254969	1.18888e+06	
8.6	65044.8	0.00282067	1.13036e+06	
8.625	192301	0.00306588	1.05128e+06	
8.65	319068	0.00327763	952753	
8.675	443342	0.00344816	836224	
8.7	563117	0.00356969	703482	
8.725	676417	0.00363456	556618	
8.75	781333	0.0036354	398002	
8.775	876050	0.00356537	230244	
8.8	958881	0.00341839	56150.3	
8.825	1.0283e+06	0.00318937	-121315	
8.85	1.08296e+06	0.00287442	-299085	
8.875	1.12174e+06	0.00247096	-474037	
8.9	1.14373e+06	0.00197785	-643047	
8.925	1.1483e+06	0.00139555	-803045	
8.95	1.13507e+06	0.000726376	-951065	
8.975	1.10394e+06	-2.53286e-05	-1.0843e+06	
9	1.05512e+06	-0.000853029	-1.20016e+06	
9.025	989073	-0.00174796	-1.2963e+06	
9.05	906573	-0.0026992	-1.37068e+06	
9.075	808667	-0.00369382	-1.42162e+06	
9.1	696665	-0.00471679	-1.4478e+06	
9.125	572130	-0.00575085	-1.44831e+06	
9.15	436852	-0.00677674	-1.42268e+06	
9.175	292825	-0.00777358	-1.37087e+06	
9.2	142215	-0.00871922	-1.29331e+06	
9.225	-12671.3	-0.00959045	-1.19086e+06	
9.25	-169421	-0.0103633	-1.06484e+06	
9.275	-325554	-0.0110134	-917009	
9.3	-478565	-0.0115164	-749521	
9.325	-625962	-0.0118491	-564911	
9.35	-765306	-0.0119892	-366058	
9.375	-894258	-0.0119161	-156135	
9.4	-1.01061e+06	-0.0116111	61437.8	
9.425	-1.11234e+06	-0.0110591	283045	
9.45	-1.19763e+06	-0.0102487	504938	
9.475	-1.2649e+06	-0.00917205	723297	
9.5	-1.31285e+06	-0.00782544	934293	
9.525	-1.3405e+06	-0.00621028	1.13416e+06	
9.55	-1.34715e+06	-0.00433367	1.31924e+06	
9.575	-1.33247e+06	-0.00220879	1.48609e+06	
9.6	-1.29646e+06	0.000145153	1.63149e+06	
9.625	-1.23947e+06	0.00270344	1.75254e+06	
9.65	-1.16223e+06	0.00543566	1.84672e+06	
9.675	-1.06576e+06	0.00830491	1.9119e+06	
9.7	-951450	0.0112678	1.94642e+06	
9.725	-820985	0.0142758	1.94911e+06	
9.75	-676335	0.0172758	1.91933e+06	
9.775	-519728	0.0202106	1.85696e+06	
9.8	-353613	0.023019	1.76247e+06	
9.825	-180620	0.0256374	1.63683e+06	
9.85	-3520.68	0.0280008	1.48161e+06	
9.875	174820	0.0300433	1.29886e+06	
9.9	351490	0.0317007	1.09117e+06	
9.925	523578	0.0329105	861557	
9.95	688222	0.0336136	613489	
9.975	842662	0.0337561	350784	
10	984287	0.0332912	77572.1	
10.025	1.11068e+06	0.0321801	-201776	
10.05	1.21965e+06	0.0303929	-482719	
10.075	1.30929e+06	0.0279099	-760621	
10.1	1.37801e+06	0.0247237	-1.03083e+06	
10.125	1.42456e+06	0.0208395	-1.28875e+06	
10.15	1.44804e+06	0.0162768	-1.52993e+06	
10.175	1.44795e+06	0.0110704	-1.75015e+06	
10.2	1.42417e+06	0.00526859	-1.94546e+06	
10.225	1.377e+06	-0.00106618	-2.11231e+06	
10.25	1.30712e+06	-0.00785622	-2.24755e+06	
10.275	1.21561e+06	-0.0150083	-2.34853e+06	
10.3	1.10391e+06	-0.0224158	-2.41318e+06	
10.325	973826	-0.02996	-2.43997e+06	
10.35	827484	-0.0375112	-2.42801e+06	
10.375	667291	-0.0449306	-2.37706e+06	
10.4	495905	-0.0520719	-2.28754e+06	
10.425	316186	-0.0587834	-2.16052e+06	
10.45	131150	-0.0649108	-1.99772e+06	
10.475	-56087.2	-0.0703007	-1.80149e+06	
10.5	-242357	-0.0748034	-1.57476e+06	
10.525	-424499	-0.0782746	-1.32103e+06	
10.55	-599413	-0.0805799	-1.04428e+06	
10.575	-764114	-0.081599	-748934	
10.6	-915786	-0.0812273	-439771	
10.625	-1.05183e+06	-0.0793791	-121851	
10.65	-1.16991e+06	-0.0759901	199565	
10.675	-1.268e+06	-0.0710213	519110	
10.7	-1.34442e+06	-0.0644606	831401	
10.725	-1.39786e+06	-0.0563256	1.13113e+06	
10.75	-1.4274e+06	-0.0466647	1.41317e+06	
10.775	-1.43255e+06	-0.0355575	1.67263e+06	
10.8	-1.41324e+06	-0.0231146	1.90501e+06	
10.825	-1.36983e+06	-0.00947803	2.1062e+06	
10.85	-1.3031e+06	0.00517799	2.27263e+06	
10.875	-1.21424e+06	0.0206487	2.40129e+06	
10.9	-1.10482e+06	0.0367023	2.48981e+06	
10.925	-976801	0.0530829	2.53649e+06	
10.95	-832438	0.0695135	2.54037e+06	
10.975	-674293	0.0856999	2.5012e+06	
11	-505168	0.101335	2.41952e+06	
11.025	-328056	0.116102	2.29657e+06	
11.05	-146092	0.129684	2.13437e+06	
11.075	37508.4	0.141767	1.93561e+06	
11.1	219501	0.152049	1.70366e+06	
11.125	396674	0.160242	1.44248e+06	
11.15	565907	0.16608	1.15659e+06	
11.175	724226	0.16933	850948	
11.2	868855	0.169789	530911	
11.225	997269	0.167298	202113	
11.25	1.10724e+06	0.161739	-129623	
11.275	1.19687e+06	0.15305	-458391	
11.3	1.26464e+06	0.141221	-778308	
11.325	1.30941e+06	0.126299	-1.08362e+06	
11.35	1.33049e+06	0.108391	-1.36879e+06	
11.375	1.32759e+06	0.0876628	-1.62865e+06	
11.4	1.30086e+06	0.0643408	-1.85843e+06	
11.425	1.25089e+06	0.0387104	-2.05388e+06	
11.45	1.17869e+06	0.0111149	-2.21137e+06	
11.475	1.08566e+06	-0.0180486	-2.32792e+06	
11.5	973581	-0.0483365	-2.40129e+06	
11.525	844575	-0.0792642	-2.43e+06	
11.55	701066	-0.110312	-2.41339e+06	
11.575	545736	-0.140931	-2.35161e+06	
11.6	381471	-0.170556	-2.24563e+06	
11.625	211313	-0.198612	-2.09726e+06	
11.65	38400.6	-0.224525	-1.90905e+06	
11.675	-134088	-0.247739	-1.68433e+06	
11.7	-302995	-0.26772	-1.4271e+06	
11.725	-465240	-0.283965	-1.14197e+06	
11.75	-617874	-0.296022	-834099	
11.775	-758141	-0.30349	-509083	
11.8	-883520	-0.306039	-172861	
11.825	-991778	-0.303411	168390	
11.85	-1.081e+06	-0.295434	508368	
11.875	-1.14965e+06	-0.282024	840765	
11.9	-1.19656e+06	-0.263192	1.15938e+06	
11.925	-1.22097e+06	-0.239047	1.45822e+06	
11.95	-1.22255e+06	-0.209802	1.73166e+06	
11.975	-1.2014e+06	-0.175767	1.97447e+06	
12	-1.15802e+06	-0.137355	2.182e+06	
12.025	-1.09335e+06	-0.09507	2.35019e+06	
12.05	-1.00871e+06	-0.0495097	2.47572e+06	
12.075	-905773	-0.00135319	2.55601e+06	
12.1	-786567	0.048649	2.58933e+06	
12.125	-653401	0.0996859	2.57478e+06	
12.15	-508841	0.150897	2.51236e+06	
12.175	-355651	0.201385	2.40295e+06	
12.2	-196744	0.250234	2.24828e+06	
12.225	-35126.2	0.296526	2.05095e+06	
12.25	126159	0.339358	1.81435e+06	
12.275	284090	0.377856	1.5426e+06	
12.3	435723	0.411196	1.24049e+06	
12.325	578248	0.438617	913403	
12.35	709040	0.459439	567180	
12.375	825706	0.473078	208054	
12.4	926136	0.479062	-157487	
12.425	1.00853e+06	0.477042	-522812	
12.45	1.07145e+06	0.466802	-881274	
12.475	1.11382e+06	0.448265	-1.22633e+06	
12.5	1.13497e+06	0.4215	-1.55166e+06	
12.525	1.13463e+06	0.386725	-1.85129e+06	
12.55	1.11293e+06	0.344314	-2.11972e+06	
12.575	1.07041e+06	0.294786	-2.35198e+06	
12.6	1.00802e+06	0.238802	-2.54379e+06	
12.625	927055	0.177158	-2.69158e+06	
12.65	829170	0.110773	-2.7926e+06	
12.675	716331	0.0406786	-2.84494e+06	
12.7	590777	-0.0319996	-2.84762e+06	
12.725	454975	-0.10606	-2.80053e+06	
12.75	311577	-0.180242	-2.70451e+06	
12.775	163362	-0.253253	-2.5613e+06	
12.8	13186.2	-0.323787	-2.3735e+06	
12.825	-136073	-0.39055	-2.14454e+06	
12.85	-281572	-0.452281	-1.87862e+06	
12.875	-420557	-0.507781	-1.58061e+06	
12.9	-550414	-0.555929	-1.25598e+06	
12.925	-668721	-0.595716	-910679	
12.95	-773290	-0.626255	-551045	
12.975	-862211	-0.646803	-183665	
13	-933887	-0.65678	184738	
13.025	-987062	-0.655783	547436	
13.05	-1.02085e+06	-0.643597	897820	
13.075	-1.03472e+06	-0.6202	1.22953e+06	
13.1	-1.02858e+06	-0.58577	1.53657e+06	
13.125	-1.00266e+06	-0.540685	1.81343e+06	
13.15	-957629	-0.485525	2.05517e+06	
13.175	-894489	-0.421057	2.25754e+06	
13.2	-814598	-0.348231	2.41705e+06	
13.225	-719630	-0.26816	2.53102e+06	
13.25	-611543	-0.182113	2.59765e+06	
13.275	-492537	-0.0914817	2.61605e+06	
13.3	-365013	0.00223112	2.58624e+06	
13.325	-231523	0.0974433	2.50918e+06	
13.35	-94721.3	0.192518	2.3867e+06	
13.375	42689.5	0.285797	2.22152e+06	
13.4	178010	0.375626	2.01715e+06	
13.425	308598	0.460387	1.77785e+06	
13.45	431918	0.538528	1.50852e+06	
13.475	545593	0.608587	1.21463e+06	
13.5	647448	0.669228	902097	
13.525	735552	0.719268	577171	
13.55	808257	0.757694	246317	
13.575	864224	0.783683	-83916.4	
13.6	902455	0.796627	-407023	
13.625	922305	0.796139	-716666	
13.65	923494	0.782071	-1.0068e+06	
13.675	906116	0.75451	-1.2718e+06	
13.7	870628	0.71379	-1.50655e+06	
13.725	817845	0.660481	-1.70656e+06	
13.75	748919	0.595383	-1.86805e+06	
13.775	665319	0.519512	-1.98802e+06	
13.8	568795	0.434088	-2.0643e+06	
13.825	461346	0.340514	-2.09562e+06	
13.85	345181	0.240354	-2.0816e+06	
13.875	222668	0.135299	-2.02276e+06	
